,Unnamed: 0,up_to_middle,not_highschool_grad,high_school_grad,some_college,associate,bachelor,graduate,year,tract,county,pop_over_25
583,72.0,0.1264367816091954,0.2413793103448276,0.4099616858237548,0.2222222222222222,0.0,0.0,0.0,2017,350400.0,31.0,261.0
584,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2010,351000.0,31.0,2486.0
585,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2011,351000.0,31.0,2486.0
586,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2012,351000.0,31.0,2486.0
587,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2013,351000.0,31.0,2486.0
588,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2014,351000.0,31.0,2486.0
589,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2015,351000.0,31.0,2486.0
590,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2016,351000.0,31.0,2486.0
591,73.0,0.0028157683024939663,0.029766693483507637,0.1983105390185036,0.2176186645213194,0.08447304907481898,0.18865647626709572,0.27835880933226065,2017,351000.0,31.0,2486.0
592,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2010,351100.0,31.0,1189.0
593,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2011,351100.0,31.0,1189.0
594,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2012,351100.0,31.0,1189.0
595,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2013,351100.0,31.0,1189.0
596,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2014,351100.0,31.0,1189.0
597,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2015,351100.0,31.0,1189.0
598,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2016,351100.0,31.0,1189.0
599,74.0,0.0462573591253154,0.16400336417157274,0.5147182506307821,0.1900756938603869,0.044575273338940284,0.031118587047939444,0.009251471825063078,2017,351100.0,31.0,1189.0
600,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2010,351400.0,31.0,909.0
601,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2011,351400.0,31.0,909.0
602,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2012,351400.0,31.0,909.0
603,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2013,351400.0,31.0,909.0
604,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2014,351400.0,31.0,909.0
605,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2015,351400.0,31.0,909.0
606,75.0,0.09130913091309133,0.19251925192519254,0.2937293729372937,0.3586358635863587,0.0297029702970297,0.0121012101210121,0.022002200220022004,2016,351400.0,31.0,909.0
