,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
4365,2016,17031251700,466.0,255.0,211.0,1030,1321.0,461.0,860.0,21.0,887.0,413.0,0.0,0.0
4366,2017,17031251700,466.0,255.0,211.0,1030,1321.0,461.0,860.0,21.0,887.0,413.0,0.0,0.0
4367,2018,17031251700,466.0,255.0,211.0,1030,1321.0,461.0,860.0,21.0,887.0,413.0,0.0,0.0
4368,2013,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4369,2014,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4370,2015,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4371,2016,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4372,2017,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4373,2018,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
4374,2013,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4375,2014,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4376,2015,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4377,2016,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4378,2017,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4379,2018,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
4380,2013,17031252000,2606.0,1998.0,608.0,816,5738.0,1882.0,3856.0,78.0,5581.0,60.0,0.0,19.0
