,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
6853,2018,17031400500,1056.0,820.0,236.0,878,1986.0,872.0,1114.0,4.0,1940.0,12.0,0.0,30.0
6854,2018,17031400800,1385.0,1240.0,145.0,779,2847.0,1256.0,1591.0,20.0,2524.0,44.0,0.0,259.0
6855,2018,17031410100,1365.0,1061.0,304.0,1053,2025.0,464.0,1561.0,608.0,790.0,381.0,153.0,93.0
6856,2018,17031410200,733.0,631.0,102.0,1034,1562.0,384.0,1178.0,635.0,359.0,203.0,313.0,52.0
6857,2018,17031410500,1382.0,969.0,413.0,1280,2463.0,803.0,1660.0,1014.0,848.0,169.0,340.0,92.0
6858,2018,17031410600,1187.0,762.0,425.0,1066,2643.0,938.0,1705.0,1187.0,737.0,237.0,318.0,164.0
6859,2018,17031410700,1116.0,744.0,372.0,1159,2015.0,554.0,1461.0,1067.0,435.0,137.0,307.0,69.0
6860,2018,17031410800,1825.0,1324.0,501.0,972,2987.0,660.0,2327.0,1128.0,1012.0,237.0,433.0,177.0
6861,2018,17031410900,1827.0,1080.0,747.0,1010,3078.0,677.0,2401.0,1445.0,958.0,304.0,254.0,117.0
6862,2018,17031411000,2158.0,1195.0,963.0,1207,3128.0,332.0,2796.0,1414.0,1092.0,263.0,225.0,134.0
6863,2018,17031411100,973.0,458.0,515.0,1240,2239.0,224.0,2015.0,1598.0,84.0,114.0,368.0,75.0
6864,2018,17031411200,825.0,429.0,396.0,1249,1681.0,415.0,1266.0,1000.0,226.0,57.0,306.0,92.0
6865,2018,17031420100,804.0,737.0,67.0,827,1331.0,466.0,865.0,65.0,1161.0,17.0,0.0,88.0
6866,2018,17031420200,761.0,522.0,239.0,973,1688.0,625.0,1063.0,396.0,1134.0,42.0,65.0,51.0
6867,2018,17031420300,778.0,572.0,206.0,914,2625.0,948.0,1677.0,934.0,1034.0,161.0,453.0,43.0
6868,2018,17031420400,784.0,668.0,116.0,828,1180.0,542.0,638.0,268.0,690.0,64.0,96.0,62.0
6869,2018,17031420500,1251.0,818.0,433.0,872,1704.0,470.0,1234.0,0.0,1490.0,132.0,66.0,16.0
6870,2018,17031420600,1180.0,900.0,280.0,843,2017.0,1041.0,976.0,60.0,1825.0,72.0,0.0,60.0
6871,2018,17031420700,1811.0,1188.0,623.0,1027,3269.0,1909.0,1360.0,123.0,3044.0,33.0,0.0,69.0
6872,2018,17031420800,1105.0,766.0,339.0,1083,2077.0,569.0,1508.0,62.0,1875.0,101.0,20.0,19.0
6873,2018,17031421200,782.0,428.0,354.0,561,1497.0,591.0,906.0,0.0,1464.0,16.0,0.0,17.0
6874,2018,17031430101,2214.0,1699.0,515.0,902,3431.0,1304.0,2127.0,81.0,3301.0,36.0,0.0,13.0
6875,2018,17031430102,1968.0,1715.0,253.0,739,2944.0,789.0,2155.0,44.0,2724.0,107.0,28.0,41.0
6876,2018,17031430200,2570.0,2131.0,439.0,795,4866.0,1659.0,3207.0,172.0,4556.0,0.0,56.0,82.0
6877,2018,17031430300,1258.0,879.0,379.0,963,2391.0,1473.0,918.0,8.0,2367.0,8.0,7.0,1.0
6878,2018,17031430400,1453.0,1037.0,416.0,1033,2934.0,1508.0,1426.0,64.0,2828.0,0.0,0.0,42.0
6879,2018,17031430500,2210.0,1783.0,427.0,791,3543.0,1857.0,1686.0,68.0,3365.0,85.0,0.0,25.0
6880,2018,17031430600,858.0,575.0,283.0,740,1732.0,461.0,1271.0,92.0,1579.0,17.0,2.0,42.0
6881,2018,17031430700,1393.0,1169.0,224.0,896,2562.0,1202.0,1360.0,147.0,2307.0,28.0,22.0,58.0
6882,2018,17031430800,901.0,526.0,375.0,1059,1549.0,324.0,1225.0,66.0,1448.0,16.0,0.0,19.0
6883,2018,17031430900,812.0,477.0,335.0,864,1356.0,479.0,877.0,15.0,1329.0,0.0,0.0,12.0
6884,2018,17031431200,1318.0,446.0,872.0,1205,2975.0,803.0,2172.0,32.0,2827.0,45.0,0.0,71.0
6885,2018,17031431301,1841.0,1004.0,837.0,847,3319.0,1311.0,2008.0,109.0,3106.0,28.0,0.0,76.0
6886,2018,17031431302,2351.0,1526.0,825.0,820,4161.0,1806.0,2355.0,19.0,4062.0,74.0,0.0,6.0
6887,2018,17031431400,4108.0,2988.0,1120.0,887,6406.0,2607.0,3799.0,407.0,5719.0,93.0,19.0,168.0
6888,2018,17031440101,2463.0,1942.0,521.0,783,4020.0,1664.0,2356.0,63.0,3731.0,113.0,70.0,43.0
6889,2018,17031440102,2059.0,1525.0,534.0,842,3431.0,1197.0,2234.0,224.0,3085.0,93.0,0.0,29.0
6890,2018,17031440201,2938.0,2004.0,934.0,876,4805.0,1437.0,3368.0,111.0,4508.0,94.0,0.0,92.0
6891,2018,17031440202,1809.0,1017.0,792.0,786,3507.0,880.0,2627.0,16.0,3391.0,71.0,29.0,0.0
6892,2018,17031440300,2352.0,859.0,1493.0,1010,4775.0,630.0,4145.0,53.0,4636.0,0.0,0.0,86.0
6893,2018,17031440600,854.0,103.0,751.0,1391,1980.0,315.0,1665.0,0.0,1973.0,7.0,0.0,0.0
6894,2018,17031440700,690.0,191.0,499.0,898,1513.0,166.0,1347.0,30.0,1475.0,0.0,0.0,8.0
6895,2018,17031440800,873.0,573.0,300.0,835,1553.0,686.0,867.0,10.0,1531.0,0.0,12.0,0.0
6896,2018,17031440900,1183.0,564.0,619.0,922,2403.0,519.0,1884.0,2.0,2372.0,1.0,0.0,28.0
6897,2018,17031450300,1628.0,446.0,1182.0,960,3650.0,591.0,3059.0,12.0,3582.0,0.0,0.0,56.0
6898,2018,17031460100,1765.0,708.0,1057.0,862,3133.0,1269.0,1864.0,52.0,2247.0,698.0,0.0,136.0
6899,2018,17031460200,1158.0,528.0,630.0,709,2678.0,1066.0,1612.0,267.0,1103.0,1308.0,0.0,0.0
6900,2018,17031460301,1387.0,510.0,877.0,988,2917.0,1030.0,1887.0,53.0,1971.0,881.0,0.0,12.0
6901,2018,17031460302,1640.0,836.0,804.0,853,3468.0,1297.0,2171.0,49.0,3138.0,247.0,0.0,34.0
6902,2018,17031460400,1642.0,801.0,841.0,926,3458.0,733.0,2725.0,62.0,3372.0,16.0,0.0,8.0
6903,2018,17031460500,2665.0,1059.0,1606.0,826,4816.0,405.0,4411.0,17.0,4768.0,31.0,0.0,0.0
6904,2018,17031460600,460.0,213.0,247.0,819,1044.0,175.0,869.0,90.0,741.0,213.0,0.0,0.0
6905,2018,17031460700,1330.0,660.0,670.0,640,2775.0,1279.0,1496.0,98.0,1596.0,1017.0,15.0,49.0
6906,2018,17031461000,995.0,767.0,228.0,355,1533.0,449.0,1084.0,99.0,970.0,453.0,0.0,11.0
6907,2018,17031470100,1315.0,580.0,735.0,748,2254.0,397.0,1857.0,10.0,2197.0,33.0,0.0,14.0
6908,2018,17031480100,956.0,200.0,756.0,1076,2208.0,144.0,2064.0,14.0,2184.0,0.0,0.0,10.0
6909,2018,17031480200,631.0,285.0,346.0,1049,1143.0,205.0,938.0,0.0,1123.0,0.0,0.0,20.0
6910,2018,17031480300,649.0,269.0,380.0,927,1159.0,300.0,859.0,13.0,1097.0,31.0,5.0,13.0
6911,2018,17031480400,2536.0,302.0,2234.0,866,5662.0,821.0,4841.0,148.0,5405.0,79.0,0.0,30.0
6912,2018,17031480500,1272.0,362.0,910.0,787,3016.0,642.0,2374.0,44.0,2617.0,347.0,8.0,0.0
6913,2018,17031490300,971.0,346.0,625.0,1117,2430.0,612.0,1818.0,12.0,2320.0,43.0,0.0,55.0
6914,2018,17031490400,468.0,140.0,328.0,1014,839.0,50.0,789.0,0.0,839.0,0.0,0.0,0.0
6915,2018,17031490500,837.0,253.0,584.0,1137,2084.0,315.0,1769.0,62.0,1931.0,22.0,13.0,56.0
6916,2018,17031490600,613.0,125.0,488.0,1587,1558.0,263.0,1295.0,23.0,1525.0,0.0,10.0,0.0
6917,2018,17031490700,1093.0,280.0,813.0,1273,2834.0,813.0,2021.0,0.0,2808.0,13.0,0.0,13.0
6918,2018,17031490800,1618.0,500.0,1118.0,916,4110.0,1212.0,2898.0,19.0,4019.0,16.0,0.0,56.0
6919,2018,17031490901,1752.0,971.0,781.0,829,3768.0,622.0,3146.0,5.0,3674.0,77.0,0.0,12.0
6920,2018,17031490902,2258.0,881.0,1377.0,933,4999.0,835.0,4164.0,23.0,4906.0,25.0,24.0,21.0
6921,2018,17031491000,1741.0,615.0,1126.0,1086,4584.0,2049.0,2535.0,50.0,4471.0,0.0,12.0,51.0
6922,2018,17031491100,1625.0,441.0,1184.0,1233,4488.0,875.0,3613.0,117.0,4176.0,151.0,0.0,44.0
6923,2018,17031491200,845.0,243.0,602.0,1181,2097.0,575.0,1522.0,11.0,1938.0,23.0,34.0,91.0
6924,2018,17031491300,987.0,356.0,631.0,1110,2465.0,1277.0,1188.0,32.0,2369.0,37.0,0.0,27.0
6925,2018,17031491400,1563.0,1003.0,560.0,929,3221.0,1160.0,2061.0,90.0,3038.0,76.0,0.0,17.0
6926,2018,17031500100,1564.0,836.0,728.0,929,3083.0,447.0,2636.0,38.0,3021.0,24.0,0.0,0.0
6927,2018,17031500200,953.0,570.0,383.0,900,2113.0,685.0,1428.0,30.0,2036.0,13.0,0.0,34.0
6928,2018,17031500300,963.0,381.0,582.0,842,1417.0,293.0,1124.0,612.0,438.0,270.0,10.0,87.0
6929,2018,17031510100,1228.0,400.0,828.0,763,3027.0,533.0,2494.0,301.0,344.0,2382.0,0.0,0.0
6930,2018,17031510200,1160.0,279.0,881.0,1112,2801.0,720.0,2081.0,103.0,1929.0,723.0,1.0,45.0
6931,2018,17031510300,2172.0,752.0,1420.0,1060,5260.0,1220.0,4040.0,17.0,5220.0,17.0,0.0,6.0
6932,2018,17031520100,677.0,213.0,464.0,696,2019.0,386.0,1633.0,166.0,66.0,1763.0,0.0,24.0
6933,2018,17031520200,1296.0,616.0,680.0,770,3572.0,857.0,2715.0,366.0,256.0,2941.0,9.0,0.0
6934,2018,17031520300,1932.0,532.0,1400.0,824,6058.0,1842.0,4216.0,654.0,175.0,5196.0,33.0,0.0
6935,2018,17031520400,1437.0,420.0,1017.0,927,4186.0,657.0,3529.0,533.0,119.0,3534.0,0.0,0.0
6936,2018,17031520500,1605.0,381.0,1224.0,1005,5112.0,767.0,4345.0,1517.0,79.0,3496.0,0.0,20.0
6937,2018,17031520600,870.0,169.0,701.0,976,2824.0,472.0,2352.0,614.0,0.0,2187.0,23.0,0.0
6938,2018,17031530100,960.0,446.0,514.0,657,2252.0,637.0,1615.0,19.0,729.0,1497.0,0.0,7.0
6939,2018,17031530200,1924.0,846.0,1078.0,1048,4296.0,1736.0,2560.0,0.0,4288.0,0.0,0.0,8.0
6940,2018,17031530300,1625.0,367.0,1258.0,945,4607.0,1184.0,3423.0,3.0,4510.0,35.0,0.0,59.0
6941,2018,17031530400,803.0,118.0,685.0,989,1973.0,306.0,1667.0,35.0,1871.0,33.0,14.0,20.0
6942,2018,17031530501,2084.0,740.0,1344.0,830,4704.0,1261.0,3443.0,75.0,4504.0,53.0,0.0,72.0
6943,2018,17031530502,590.0,100.0,490.0,1471,1419.0,311.0,1108.0,6.0,1374.0,27.0,0.0,12.0
6944,2018,17031530503,2008.0,535.0,1473.0,1165,5846.0,1730.0,4116.0,10.0,5730.0,30.0,51.0,25.0
6945,2018,17031530600,1222.0,570.0,652.0,1057,2636.0,894.0,1742.0,10.0,2619.0,7.0,0.0,0.0
6946,2018,17031540101,1859.0,1283.0,576.0,379,3881.0,2410.0,1471.0,34.0,3606.0,196.0,23.0,22.0
6947,2018,17031540102,1445.0,1022.0,423.0,445,3513.0,2241.0,1272.0,117.0,3276.0,110.0,0.0,10.0
6948,2018,17031550100,2817.0,992.0,1825.0,826,6523.0,1324.0,5199.0,2522.0,316.0,3667.0,0.0,18.0
6949,2018,17031550200,1126.0,111.0,1015.0,1052,2861.0,172.0,2689.0,1123.0,25.0,1713.0,0.0,0.0
6950,2018,17031560100,357.0,104.0,253.0,896,1605.0,135.0,1470.0,162.0,169.0,1124.0,126.0,24.0
6951,2018,17031560200,652.0,104.0,548.0,990,1724.0,352.0,1372.0,120.0,1058.0,527.0,7.0,12.0
6952,2018,17031560300,993.0,112.0,881.0,1355,3283.0,282.0,3001.0,900.0,85.0,2166.0,69.0,63.0
6953,2018,17031560400,456.0,41.0,415.0,1225,1727.0,306.0,1421.0,378.0,24.0,1240.0,85.0,0.0
6954,2018,17031560700,1305.0,511.0,794.0,903,3726.0,436.0,3290.0,1484.0,36.0,2199.0,7.0,0.0
6955,2018,17031560800,2233.0,489.0,1744.0,1024,6219.0,336.0,5883.0,2808.0,149.0,3262.0,0.0,0.0
6956,2018,17031560900,2000.0,240.0,1760.0,1167,5263.0,200.0,5063.0,3388.0,16.0,1750.0,29.0,80.0
6957,2018,17031561000,2147.0,352.0,1795.0,927,5541.0,100.0,5441.0,3549.0,51.0,1797.0,0.0,144.0
6958,2018,17031561100,2021.0,177.0,1844.0,917,5531.0,210.0,5321.0,2882.0,14.0,2635.0,0.0,0.0
6959,2018,17031570100,418.0,169.0,249.0,877,1294.0,264.0,1030.0,224.0,0.0,925.0,130.0,15.0
6960,2018,17031570200,623.0,152.0,471.0,694,1978.0,340.0,1638.0,383.0,0.0,1417.0,178.0,0.0
6961,2018,17031570300,1868.0,822.0,1046.0,924,5773.0,1143.0,4630.0,889.0,97.0,4648.0,128.0,11.0
6962,2018,17031570400,596.0,336.0,260.0,901,1732.0,270.0,1462.0,247.0,1.0,1440.0,23.0,21.0
6963,2018,17031570500,786.0,417.0,369.0,915,2392.0,440.0,1952.0,475.0,17.0,1771.0,124.0,5.0
6964,2018,17031580100,966.0,389.0,577.0,942,2885.0,687.0,2198.0,141.0,69.0,1849.0,746.0,80.0
6965,2018,17031580200,1026.0,429.0,597.0,853,3534.0,816.0,2718.0,204.0,12.0,2867.0,399.0,52.0
6966,2018,17031580300,733.0,321.0,412.0,784,2502.0,310.0,2192.0,119.0,32.0,2011.0,340.0,0.0
6967,2018,17031580400,1598.0,705.0,893.0,812,4551.0,938.0,3613.0,438.0,85.0,3489.0,539.0,0.0
6968,2018,17031580501,1619.0,898.0,721.0,839,4881.0,1352.0,3529.0,403.0,19.0,4210.0,241.0,8.0
6969,2018,17031580502,1565.0,761.0,804.0,809,5264.0,1211.0,4053.0,443.0,23.0,4374.0,379.0,45.0
6970,2018,17031580600,1651.0,759.0,892.0,792,5297.0,906.0,4391.0,628.0,73.0,4326.0,269.0,1.0
6971,2018,17031580700,1844.0,843.0,1001.0,830,6356.0,1481.0,4875.0,452.0,41.0,5520.0,296.0,47.0
6972,2018,17031580800,585.0,341.0,244.0,848,2123.0,463.0,1660.0,89.0,0.0,2010.0,13.0,11.0
6973,2018,17031590500,715.0,321.0,394.0,925,1791.0,475.0,1316.0,341.0,40.0,785.0,625.0,0.0
6974,2018,17031590600,1286.0,575.0,711.0,858,3415.0,714.0,2701.0,690.0,10.0,2414.0,230.0,71.0
6975,2018,17031590700,1070.0,605.0,465.0,905,3379.0,1132.0,2247.0,329.0,46.0,2603.0,355.0,46.0
6976,2018,17031600400,1657.0,969.0,688.0,894,4602.0,1293.0,3309.0,704.0,61.0,758.0,3071.0,8.0
6977,2018,17031600600,1097.0,571.0,526.0,848,2992.0,790.0,2202.0,598.0,36.0,1171.0,1179.0,8.0
6978,2018,17031600700,1143.0,692.0,451.0,1022,2576.0,415.0,2161.0,1070.0,115.0,686.0,680.0,25.0
6979,2018,17031600900,1645.0,912.0,733.0,885,3605.0,310.0,3295.0,1503.0,303.0,612.0,1157.0,30.0
6980,2018,17031610300,1854.0,1068.0,786.0,713,5875.0,1598.0,4277.0,273.0,182.0,5048.0,372.0,0.0
6981,2018,17031610400,719.0,536.0,183.0,744,2135.0,1072.0,1063.0,14.0,33.0,2088.0,0.0,0.0
6982,2018,17031610800,620.0,275.0,345.0,921,1595.0,242.0,1353.0,1084.0,20.0,365.0,46.0,80.0
6983,2018,17031611000,383.0,224.0,159.0,803,918.0,458.0,460.0,95.0,411.0,412.0,0.0,0.0
6984,2018,17031611100,912.0,586.0,326.0,689,2307.0,777.0,1530.0,151.0,322.0,1801.0,0.0,33.0
6985,2018,17031611200,842.0,600.0,242.0,724,2545.0,1074.0,1471.0,216.0,483.0,1833.0,8.0,5.0
6986,2018,17031611300,1095.0,664.0,431.0,714,2481.0,717.0,1764.0,187.0,128.0,2166.0,0.0,0.0
6987,2018,17031611400,1225.0,757.0,468.0,720,3298.0,1408.0,1890.0,102.0,78.0,3076.0,0.0,42.0
6988,2018,17031611500,1131.0,782.0,349.0,747,3197.0,1202.0,1995.0,152.0,287.0,2740.0,11.0,7.0
6989,2018,17031611600,582.0,258.0,324.0,697,1509.0,234.0,1275.0,36.0,610.0,831.0,13.0,19.0
6990,2018,17031611700,716.0,330.0,386.0,810,1490.0,574.0,916.0,0.0,571.0,906.0,0.0,13.0
6991,2018,17031611800,871.0,535.0,336.0,897,2316.0,940.0,1376.0,0.0,1211.0,1100.0,0.0,5.0
6992,2018,17031611900,775.0,400.0,375.0,775,1798.0,710.0,1088.0,103.0,1304.0,367.0,0.0,24.0
6993,2018,17031612000,651.0,315.0,336.0,877,1355.0,324.0,1031.0,43.0,1291.0,21.0,0.0,0.0
6994,2018,17031612100,588.0,291.0,297.0,874,1013.0,292.0,721.0,19.0,945.0,18.0,31.0,0.0
6995,2018,17031620100,1232.0,302.0,930.0,793,4782.0,784.0,3998.0,412.0,0.0,4130.0,240.0,0.0
6996,2018,17031620200,772.0,254.0,518.0,960,2286.0,128.0,2158.0,495.0,11.0,1656.0,124.0,0.0
6997,2018,17031620300,2099.0,706.0,1393.0,1133,7706.0,763.0,6943.0,1458.0,214.0,6020.0,0.0,14.0
6998,2018,17031620400,1360.0,329.0,1031.0,1008,4436.0,426.0,4010.0,357.0,41.0,4014.0,14.0,10.0
6999,2018,17031630100,356.0,188.0,168.0,670,841.0,127.0,714.0,52.0,158.0,631.0,0.0,0.0
7000,2018,17031630200,604.0,362.0,242.0,776,2089.0,543.0,1546.0,131.0,17.0,1884.0,57.0,0.0
7001,2018,17031630300,1444.0,660.0,784.0,890,5614.0,533.0,5081.0,246.0,0.0,5329.0,39.0,0.0
7002,2018,17031630400,1880.0,889.0,991.0,829,7317.0,1734.0,5583.0,431.0,26.0,6860.0,0.0,0.0
7003,2018,17031630500,1691.0,737.0,954.0,847,6464.0,1306.0,5158.0,143.0,101.0,6189.0,3.0,28.0
7004,2018,17031630800,1859.0,765.0,1094.0,785,7616.0,1485.0,6131.0,152.0,359.0,7092.0,13.0,0.0
7005,2018,17031630900,1381.0,612.0,769.0,806,5123.0,517.0,4606.0,219.0,68.0,4780.0,56.0,0.0
7006,2018,17031640100,500.0,256.0,244.0,1104,1600.0,162.0,1438.0,500.0,61.0,1006.0,11.0,22.0
7007,2018,17031640300,2480.0,769.0,1711.0,989,6954.0,257.0,6697.0,3172.0,57.0,3591.0,26.0,108.0
7008,2018,17031640400,1276.0,253.0,1023.0,884,3874.0,279.0,3595.0,1951.0,86.0,1562.0,38.0,237.0
7009,2018,17031640500,1534.0,364.0,1170.0,943,3779.0,102.0,3677.0,1831.0,17.0,1844.0,63.0,24.0
7010,2018,17031640600,1768.0,873.0,895.0,905,4246.0,887.0,3359.0,2017.0,50.0,2105.0,34.0,40.0
7011,2018,17031640700,1129.0,261.0,868.0,1206,3644.0,660.0,2984.0,1309.0,85.0,2243.0,7.0,0.0
7012,2018,17031640800,555.0,163.0,392.0,882,1794.0,194.0,1600.0,396.0,44.0,1347.0,5.0,2.0
7013,2018,17031650100,1333.0,546.0,787.0,876,4278.0,1112.0,3166.0,599.0,71.0,3581.0,20.0,7.0
7014,2018,17031650200,2262.0,820.0,1442.0,897,7558.0,1489.0,6069.0,1474.0,71.0,6013.0,0.0,0.0
7015,2018,17031650301,1647.0,369.0,1278.0,1139,5568.0,640.0,4928.0,1161.0,33.0,4277.0,82.0,15.0
7016,2018,17031650302,1127.0,228.0,899.0,985,4216.0,535.0,3681.0,472.0,154.0,3575.0,0.0,15.0
7017,2018,17031650400,1792.0,446.0,1346.0,1062,6979.0,970.0,6009.0,566.0,571.0,5767.0,75.0,0.0
7018,2018,17031650500,1646.0,302.0,1344.0,983,4509.0,636.0,3873.0,761.0,252.0,3453.0,8.0,35.0
7019,2018,17031660301,645.0,428.0,217.0,778,1537.0,569.0,968.0,24.0,564.0,938.0,0.0,11.0
7020,2018,17031660302,1663.0,1020.0,643.0,874,5250.0,1281.0,3969.0,151.0,1062.0,3936.0,45.0,56.0
7021,2018,17031660400,1583.0,580.0,1003.0,780,6319.0,821.0,5498.0,418.0,110.0,5791.0,0.0,0.0
7022,2018,17031660500,1473.0,776.0,697.0,780,5075.0,1649.0,3426.0,335.0,366.0,4358.0,16.0,0.0
7023,2018,17031660600,2414.0,1520.0,894.0,826,5883.0,2071.0,3812.0,280.0,3033.0,2497.0,0.0,73.0
7024,2018,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
7025,2018,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
7026,2018,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
7027,2018,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
7028,2018,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
7029,2018,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
7030,2018,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
7031,2018,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
7032,2018,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
7033,2018,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
7034,2018,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
7035,2018,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
7036,2018,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
7037,2018,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
7038,2018,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
7039,2018,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
7040,2018,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
7041,2018,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
7042,2018,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
7043,2018,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
7044,2018,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
7045,2018,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
7046,2018,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
7047,2018,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
7048,2018,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
7049,2018,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
7050,2018,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
7051,2018,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
7052,2018,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
7053,2018,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
7054,2018,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
7055,2018,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
7056,2018,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
7057,2018,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
7058,2018,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
7059,2018,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
7060,2018,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
7061,2018,17031691200,1322.0,792.0,530.0,967,3027.0,1402.0,1625.0,101.0,2862.0,0.0,0.0,64.0
7062,2018,17031691300,1200.0,475.0,725.0,859,2721.0,683.0,2038.0,15.0,2486.0,185.0,0.0,35.0
7063,2018,17031691400,1753.0,687.0,1066.0,953,2807.0,654.0,2153.0,0.0,2783.0,24.0,0.0,0.0
7064,2018,17031691500,974.0,592.0,382.0,825,2013.0,747.0,1266.0,12.0,1954.0,47.0,0.0,0.0
7065,2018,17031700100,1117.0,274.0,843.0,997,3479.0,588.0,2891.0,104.0,2317.0,1020.0,0.0,38.0
7066,2018,17031700200,1921.0,289.0,1632.0,982,6708.0,617.0,6091.0,840.0,917.0,4766.0,70.0,115.0
7067,2018,17031700301,1776.0,194.0,1582.0,1083,6592.0,778.0,5814.0,1154.0,720.0,4583.0,96.0,39.0
7068,2018,17031700302,1832.0,253.0,1579.0,1128,5469.0,361.0,5108.0,1470.0,1033.0,2951.0,4.0,11.0
7069,2018,17031700401,1934.0,343.0,1591.0,1071,6301.0,945.0,5356.0,329.0,3784.0,1947.0,39.0,202.0
7070,2018,17031700402,1318.0,160.0,1158.0,0,4337.0,1123.0,3214.0,407.0,2597.0,1276.0,57.0,0.0
7071,2018,17031700501,2614.0,589.0,2025.0,1084,7469.0,560.0,6909.0,270.0,6388.0,276.0,49.0,486.0
7072,2018,17031700502,1100.0,112.0,988.0,860,3437.0,127.0,3310.0,171.0,3081.0,105.0,0.0,80.0
7073,2018,17031710100,638.0,454.0,184.0,708,1188.0,694.0,494.0,0.0,1155.0,29.0,0.0,4.0
7074,2018,17031710200,2278.0,1470.0,808.0,908,4925.0,1517.0,3408.0,120.0,4590.0,162.0,53.0,0.0
7075,2018,17031710300,634.0,453.0,181.0,956,1444.0,440.0,1004.0,0.0,1286.0,130.0,0.0,28.0
7076,2018,17031710400,2223.0,1004.0,1219.0,928,5458.0,1648.0,3810.0,26.0,5270.0,94.0,0.0,68.0
7077,2018,17031710500,1907.0,1257.0,650.0,881,4268.0,1285.0,2983.0,50.0,3875.0,92.0,18.0,233.0
7078,2018,17031710600,832.0,510.0,322.0,842,1934.0,571.0,1363.0,19.0,1889.0,0.0,0.0,26.0
